AltitudeVariation,VehicleSpeedInstantaneous,VehicleSpeedAverage,VehicleSpeedVariance,VehicleSpeedVariation,LongitudinalAcceleration,EngineLoad,EngineCoolantTemperature,ManifoldAbsolutePressure,EngineRPM,MassAirFlow,IntakeAirTemperature,VerticalAcceleration,FuelConsumptionAverage,roadSurface,traffic,drivingStyle,IRSI,DrivingAggressiveness,FuelEfficiencyScore,RoadCategory
"-0,1999512",0.22924187024241893,18.38219349,"114,1125729","1,12590027",0.3793248945147679,"14,11764717",73,135,2109,"23,79000092",11,0.6440960912052117,20.28347588,0.0,0.5,1.0,31.32054987774052,44.342670590287476,0.8636838077408998,Moderate
"-0,2000122",0.2364620760411406,18.51354846,"116,0121151","0,90071869",0.390042194092827,"18,4313736",73,125,2077,"20,40999985",11,0.6456840390879479,20.32967758,0.0,0.5,1.0,31.46061192237607,45.06017080535871,0.8679713226119943,Moderate
"-0,3999634",0.23465702453133983,18.61112647,"117,5569018","-0,22517968",0.40075949367088604,"18,03921509",73,121,2043,"22,37999916",11,0.625,20.3803997,0.0,0.5,1.0,31.019855367970102,45.416660728089035,0.8704760776759471,Moderate
"-0,4000244",0.23104692167205923,18.69369248,"118,8489031","-0,45035934",0.39580168776371305,"17,64705849",73,122,2028,"21,68000031",11,0.6647801302931596,20.42562485,0.0,0.5,1.0,31.76130643094408,45.07394437743089,0.8724922895305899,Moderate
"-0,5",0.2328519577910446,18.77250546,"120,1233858","0,22517776",0.390042194092827,"17,64705849",73,122,2026,"22,27000046",11,0.6918159609120521,20.4730835,0.0,0.5,1.0,32.329098585106706,44.91576607535486,0.8742342691490954,Moderate
"-0,3999634",0.22382670056268256,18.82129445,"120,8836754","-1,12589836",0.3628481012658228,"18,8235302",73,121,1979,"22,29000092",11,0.7061482084690553,20.52586365,0.0,0.5,1.0,32.48036467782134,43.46699207314021,0.8743572270095652,Moderate
"-0,5",0.2166064795334664,18.85507144,"121,3762542","-0,90072059",0.34470464135021095,"20,3921566",74,122,1974,"22,06999969",11,0.7188517915309446,20.58599472,0.0,0.5,1.0,32.62613302362089,42.452444835347094,0.8734863361441608,Moderate
-1,0.21841154627376166,18.86633045,"121,560558","0,22518158",0.3117510548523207,"20,3921566",74,123,2003,"23,18000031",11,0.7045602605863193,20.65053558,0.0,0.5,1.0,32.36737840583281,41.206504045043296,0.871402482413786,Moderate
"-1,9000244",0.22382670056268256,18.85882446,"121,4188105","0,67553901",0.2837341772151899,"24,31372643",74,128,2069,"26,07999992",11,0.7474755700325733,20.71217346,0.0,0.5,1.0,33.3069119090917,40.302435111114896,0.868582986164113,Moderate
"-2,4000244",0.23104692167205923,18.8550715,"121,3418785","0,9007206",0.29445147679324896,"24,31372643",74,131,2124,"26,05999947",11,0.7522394136807817,20.8040905,0.0,0.5,1.0,33.510492098696524,41.01993593861233,0.8647492772055776,Moderate
"-2,2999878",0.24187723033006153,18.8588245,"121,4274054","1,35107803",0.3109282700421941,"23,92156982",74,133,2193,"27,27000046",11,0.7395358306188925,20.90623856,0.0,0.5,1.0,33.41887506732878,42.11222001489023,0.8608883012182444,Moderate
"-1,7999878",0.24548733326950264,18.87758947,"121,8546102","0,45035935",0.32905063291139236,"23,13725471",74,136,2254,"27,90999985",11,0.7125,21.01738739,0.0,0.5,1.0,32.93230999904254,42.9815186472358,0.8573946188808008,Moderate
"-1,5999756",0.25451263634966903,18.93388451,"123,1319306","1,12590408",0.3529535864978903,20,74,134,2266,"26,21999931",11,0.7188517915309446,21.11498451,0.0,0.5,1.0,33.194725375863925,44.298648913902376,0.8561563541425243,Moderate
"-1,2999878",0.2581227086678002,19.00519147,"124,7406142","0,45035553",0.34637130801687765,"14,50980377",74,127,2229,"23,62000084",11,0.7411237785016287,21.17189598,0.0,0.5,1.0,33.69431620004958,44.179760667387114,0.8571748436463664,Moderate
-1,0.2563176724686544,19.13654647,"127,1354715","-0,22517777",0.35130801687763713,"5,09803915",74,119,2109,"22,94000053",11,0.7649837133550489,21.21166801,0.0,0.5,1.0,34.144439354130796,44.30502757385166,0.8615537771132029,Moderate
"-0,5",0.2436822970703568,19.27165447,"129,0980528","-1,57625961",0.3933333333333333,"1,176470637",74,115,1982,"21,39999962",11,0.7331840390879478,21.25782013,0.0,0.5,1.0,33.31891523781431,45.48062521614761,0.8658374610559854,Moderate
"0,4000244",0.23104692167205923,19.41802148,"130,6124874","-1,57625961",0.3892194092827004,"9,411765099",74,113,1905,"19,38999939",11,0.7522394136807817,21.31146049,0.0,0.5,1.0,33.510492098696524,44.81065323819039,0.8703160193705454,Moderate
"1,5",0.20577615556480913,19.50809347,"131,2546492","-3,15252113",0.42381856540084384,0,74,110,1793,"17,57999992",11,0.7602198697068404,21.37026978,0.0,0.5,1.0,33.29103972760895,45.18378883862612,0.8720544571814278,Moderate
"2,4000244",0.19314078008635108,19.60191846,"131,583737","-1,57625962",0.4444303797468354,0,74,108,1620,"16,31999969",10,0.7315960912052117,21.42934036,0.0,0.5,1.0,32.529033525399505,45.50284639332746,0.8739409249394439,Moderate
"3,2999878",0.17870035325841319,19.68073151,"131,6297591","-1,80143928",0.45679324894514767,0,75,106,1400,"14,10000038",10,0.7045602605863193,21.49751091,0.0,0.5,1.0,31.77171051060258,45.41974408814244,0.8747959535937837,Moderate
"3,5",0.15523465381129783,19.75579151,"131,2321322","-2,92733956",0.46255274261603374,"12,54901981",75,104,1237,"12,98999977",9,0.7125,21.56982422,0.0,0.5,1.0,31.578519807169464,44.71149585709326,0.8753188025493626,Moderate
4,0.15162453564136227,19.8833935,"130,0039004","-0,45036125",0.4691561181434599,"0,392156869",75,104,1148,"11,97999954",9,0.6807003257328991,21.6295433,0.0,0.5,1.0,30.888374549278414,44.83122615139289,0.8786475818979519,Moderate
"4,4000244",0.13176893913368803,19.9922305,"128,5064251","-2,47698021",0.4823417721518987,"20,3921566",75,103,1000,"8,520000458",8,0.6440960912052117,21.66900063,0.0,0.5,1.0,29.858455911109555,44.564428451423474,0.8819193587891307,Good
"4,5",0.11732851230575016,20.1085735,"126,3994748","-1,80143928",0.5111814345991561,"23,13725471",75,102,889,"8,739999771",8,0.5725570032573291,21.74472618,0.0,0.5,1.0,28.211067749732837,45.14039787619625,0.8840982890214771,Good
"4,2000122",0.07039709818904108,20.19864548,"123,8212025","-5,854681019",0.5383755274261603,"26,27450943",75,101,869,"8,710000038",9,0.5550488599348534,21.85369873,0.0,0.5,0.0,27.156933671532684,24.350905024608057,0.8838239148346382,Good
"3,5999756",0.07039709818904108,20.32624746,"119,8481993",0,0.5474261603375528,"25,09803963",75,101,848,"8,569999695",9,0.5454804560260587,22.07177925,0.0,0.5,0.0,26.96556559335679,24.712930341063753,0.8810004308618722,Good
"3,0999756",0.034296027191332026,20.39755446,"117,2053408","-4,50359869",0.5581434599156118,"25,49019623",75,101,850,"8,06000042",9,0.5359527687296417,22.07177925,0.0,0.5,0.0,26.233495782462818,23.697579484277753,0.8840910897671665,Good
"2,6999512",0.01985559268401852,20.43883746,"115,5949089","-1,801440238",0.5869831223628692,"25,88235283",75,101,810,"7,869999886",9,0.5375407166123779,22.07177925,0.0,0.5,0.0,26.048648222507836,24.27354860187551,0.8858804186070738,Good
"2,1000366",0.0,20.43883746,"115,5949089","-2,476979733",0.5952320675105485,"26,27450943",75,101,801,"8,020000458",9,0.5264250814332248,22.07177925,0.0,0.5,0.0,25.528501628664497,23.809282700421942,0.8858804186070738,Good
"1,7999878",0.0,20.43883746,"115,5949089",0,0.6026582278481012,"25,49019623",75,101,799,"7,650000095",9,0.5089169381107492,22.07177925,0.0,0.5,0.0,25.178338762214985,24.106329113924048,0.8858804186070738,Good
"1,2999878",0.0,20.43883746,"115,5949089",0,0.6059493670886076,"24,31372643",75,101,800,"7,550000191",9,0.4993892508143323,22.07177925,0.0,0.5,0.0,24.987785016286644,24.237974683544305,0.8858804186070738,Good
"0,7999878",0.0,20.43883746,"115,5949089",0,0.6075949367088607,"26,27450943",75,101,802,"7,869999886",10,0.5120928338762215,22.07177925,0.0,0.5,0.0,25.24185667752443,24.303797468354425,0.8858804186070738,Good
"0,2999878",0.0,20.43883746,"115,5949089",0,0.6034810126582278,"25,09803963",75,100,796,"7,940000057",10,0.5089169381107492,22.07177925,0.0,0.5,0.0,25.178338762214985,24.139240506329116,0.8858804186070738,Good
"0,2000122",0.0,20.43883746,"115,5949089",0,0.5944092827004219,"25,88235283",75,101,802,"7,989999771",10,0.5136807817589577,22.07177925,0.0,0.5,0.0,25.27361563517915,23.776371308016877,0.8858804186070738,Good
"0,2000122",0.0,20.43883746,"115,5949089",0,0.585337552742616,"25,49019623",75,100,801,"7,960000038",10,0.5200325732899023,22.07177925,0.0,0.5,0.0,25.400651465798045,23.41350210970464,0.8858804186070738,Good
"0,1000366",0.0,20.43883746,"115,5949089",0,0.5680379746835442,"26,27450943",75,100,798,"7,730000019",10,0.5089169381107492,22.07177925,0.0,0.5,1.0,25.178338762214985,42.721518987341774,0.8858804186070738,Good
"0,1000366",0.0,20.32249446,"119,5916756",0,0.5820464135021097,"25,88235283",75,101,797,"7,800000191",10,0.47870521172638436,22.07177925,0.0,0.5,1.0,24.574104234527688,43.28185654008439,0.8808377646036988,Good
0,0.0,20.13484446,"125,1636094",0,0.5639240506329114,"25,49019623",75,101,799,"8,140000343",10,0.4914087947882736,22.07177925,0.0,0.5,1.0,24.828175895765472,42.55696202531646,0.8727044516950292,Good
0,0.0,19.94719447,"130,6639245",0,0.5490717299578058,"25,49019623",75,100,805,"7,820000172",11,0.4993892508143323,22.07177925,0.0,0.5,1.0,24.987785016286644,41.962869198312234,0.8645711392197895,Good
0,0.0,19.71075548,"136,7884824",0,0.5367299578059072,"24,70588303",75,100,799,"7,920000076",11,0.5184446254071662,22.07177925,0.0,0.5,1.0,25.368892508143325,41.46919831223629,0.8543231653882958,Good
0,0.0,19.41051547,"143,2330183",0,0.5309493670886075,"27,45098114",75,101,806,"7,75",10,0.5152687296416938,22.07177925,0.0,0.5,1.0,25.305374592833875,41.2379746835443,0.8413098643009945,Good
0,0.0,19.00519149,"149,0434137",0,0.5235443037974683,"27,45098114",75,100,794,"7,849999905",11,0.5327768729641694,22.07177925,0.0,0.5,1.0,25.65553745928339,40.94177215189874,0.8237419092851281,Good
0,0.0,18.58860849,"154,3808248",0,0.5103586497890296,"25,88235283",75,100,799,"7,75",10,0.5534609120521172,22.07177925,0.0,0.5,1.0,26.069218241042346,40.414345991561184,0.8056859546278816,Good
0,0.0,18.11197748,"158,3082928",0,0.4872784810126582,"25,49019623",74,100,795,"7,800000191",11,0.5836726384364821,22.07177925,0.0,0.5,1.0,26.673452768729643,39.49113924050633,0.785027339406431,Good
0,0.0,17.60907551,"161,1451381",0,0.4724472573839662,"27,84313774",74,101,806,"7,650000095",11,0.5963762214983713,22.07177925,0.0,0.5,1.0,26.927524429967427,38.89789029535865,0.7632300621114864,Good
0,0.0,17.15871553,"164,6928415",0,0.4683122362869198,"25,09803963",74,100,794,"7,840000153",10,0.5995928338762215,22.07177925,0.0,0.5,1.0,26.991856677524428,38.732489451476795,0.7437101119975391,Good
0,0.0,16.71586154,"167,9819725",0,0.4633755274261603,"26,27450943",74,100,801,"7,800000191",11,0.6075325732899023,22.07177925,0.0,0.5,1.0,27.15065146579805,38.53502109704641,0.7245154939665088,Good
0,0.0,16.25048955,"170,3691092",0,0.455126582278481,"26,66666794",74,100,803,"7,920000076",11,0.613884364820847,22.07177925,0.0,0.5,1.0,27.277687296416943,38.20506329113924,0.7043448783864383,Good
0,0.0,15.80763556,"172,840183",0,0.4518354430379747,"26,27450943",74,100,801,"7,789999962",11,0.613884364820847,22.07177925,0.0,0.5,1.0,27.277687296416943,38.073417721518986,0.685150260355408,Good
0,0.0,15.3460166,"174,4628195",0,0.4518354430379747,"26,27450943",74,100,795,"7,920000076",11,0.6170602605863192,22.07177925,0.0,0.5,1.0,27.341205211726383,38.073417721518986,0.6651423123338006,Good
0,0.0,14.88439763,"175,6520484",0,0.44854430379746835,"25,88235283",74,100,804,"7,71999979",11,0.6186482084690553,22.07177925,0.0,0.5,1.0,27.37296416938111,37.94177215189873,0.6451343638787633,Good
0,0.0,14.46781464,"177,4979626",0,0.4493670886075949,"26,66666794",74,100,796,"7,940000057",11,0.6186482084690553,22.07177925,0.0,0.5,1.0,27.37296416938111,37.9746835443038,0.6270784096549468,Good
0,0.0,14.05123164,"178,9909112",0,0.44854430379746835,"27,05882454",74,101,805,"7,840000153",11,0.6186482084690553,22.07177925,0.0,0.5,1.0,27.37296416938111,37.94177215189873,0.6090224549977002,Good
0,0.0,13.57835366,"178,6335628",0,0.44689873417721515,"25,88235283",74,100,794,"7,800000191",11,0.6234527687296417,22.07177925,0.0,0.5,1.0,27.469055374592834,37.87594936708861,0.5885265073347128,Good
0,0.0,13.14300566,"178,8994111",0,0.4460759493670886,"25,88235283",74,100,801,"7,579999924",11,0.6234527687296417,22.07177925,0.0,0.5,1.0,27.469055374592834,37.84303797468355,0.5696572213865995,Good
0,0.0,12.77145866,"180,2678291",0,0.445253164556962,"26,27450943",74,100,800,"7,960000038",11,0.6282166123778502,22.07177925,0.0,0.5,1.0,27.564332247557005,37.81012658227848,0.5535532618274337,Good
0,0.0,12.39991166,"181,3554733",0,0.4460759493670886,"25,88235283",74,100,801,"7,679999828",11,0.626628664495114,22.07177925,0.0,0.5,1.0,27.532573289902277,37.84303797468355,0.5374493022682679,Good
0,0.0,11.99458768,"181,3864127",0,0.4460759493670886,"25,88235283",74,100,802,"7,579999924",11,0.6329804560260586,22.07177925,0.0,0.5,1.0,27.65960912052117,37.84303797468355,0.5198813472524015,Good
0,0.0,11.55548668,"180,1378839",0,0.445253164556962,"25,49019623",74,100,798,"7,769999981",11,0.6313925081433225,22.07177925,0.0,0.5,1.0,27.62785016286645,37.81012658227848,0.5008493950461146,Good
0,0.0,11.09762068,"177,8940986",0,0.4444303797468354,"25,49019623",74,100,803,"7,610000134",11,0.6298045602605863,22.07177925,0.0,0.5,1.0,27.596091205211724,37.77721518987342,0.4810041115489609,Good
0,0.0,10.62098967,"174,5596608",0,0.4444303797468354,"25,88235283",74,100,805,"7,960000038",11,0.6329804560260586,22.07177925,0.0,0.5,1.0,27.65960912052117,37.77721518987342,0.4603454963275102,Good
0,0.0,10.12934669,"170,1857502",0,0.44360759493670887,"25,88235283",74,100,798,"7,239999771",11,0.637744299674267,22.07177925,0.0,0.5,1.0,27.75488599348534,37.74430379746836,0.4390362173736558,Good
0,0.0,9.641456699,"165,4709487",0,0.44360759493670887,"25,88235283",74,100,799,"7,630000114",11,0.637744299674267,22.07177925,0.0,0.5,1.0,27.75488599348534,37.74430379746836,0.41788960420120186,Good
0,0.0,9.161072699,"160,5756677",0,0.44111814345991557,"26,66666794",74,100,800,"7,139999866",11,0.637744299674267,22.07177925,0.0,0.5,1.0,27.75488599348534,37.64472573839662,0.3970683231550077,Good
0,0.0,8.676935736,"155,0564033",0,0.44194092827004217,"25,09803963",74,100,797,"7,769999981",11,0.6393322475570032,22.07177925,0.0,0.5,1.0,27.786644951140065,37.67763713080169,0.376084377454331,Good
0,0.0,8.211563746,"149,8345415",0,0.44194092827004217,"27,05882454",74,100,798,"7,429999828",11,0.6409201954397394,22.07177925,0.0,0.5,1.0,27.818403908794785,37.67763713080169,0.3559137618742603,Good
0,0.0,7.761203766,"144,7742519",0,0.4444303797468354,"27,05882454",74,100,793,"7,099999905",11,0.6440960912052117,22.07177925,0.0,0.5,1.0,27.881921824104232,37.77721518987342,0.33639381176031324,Good
0,0.0,7.307090759,"139,1501073",0,0.4460759493670886,"28,23529434",74,100,803,"7,260000229",11,0.6456840390879479,22.07177925,0.0,0.5,1.0,27.91368078175896,37.84303797468355,0.31671119421793187,Good
0,0.0,6.841718769,"132,6316609",0,0.44772151898734175,"26,27450943",74,100,794,"7,340000153",11,0.6456840390879479,22.07177925,0.0,0.5,1.0,27.91368078175896,37.90886075949367,0.29654057863786126,Good
0,0.0,6.361334769,"125,0008898",0,0.44772151898734175,"25,49019623",74,100,797,"7,409999847",11,0.6440960912052117,22.07177925,0.0,0.5,1.0,27.881921824104232,37.90886075949367,0.27571929759166713,Good
0,0.0,5.858432802,"115,818573",0,0.4510126582278481,"26,66666794",74,100,803,"7,320000172",11,0.6409201954397394,22.07177925,0.0,0.5,1.0,27.818403908794785,38.040506329113924,0.25392202042675144,Good
0,0.0,5.348024845,"105,7394763",0,0.41147679324894515,"36,86274719",74,100,1063,"15,28999996",11,0.6743078175895766,22.07177925,0.0,0.5,1.0,28.486156351791532,36.459071729957806,0.23179941117891897,Good
0,0.0,4.818851821,"94,12448455",0,0.38345991561181436,"52,94117737",74,110,1186,"12,60000038",14,0.6965798045602606,22.27879715,0.0,0.5,1.0,28.931596091205215,35.33839662447258,0.20700604889286559,Good
"0,3999634",0.050541513160350035,4.387256869,"81,26456365","6,305039883",0.390042194092827,"43,92156982",74,138,2008,"21,56999969",14,0.6902280130293159,22.47628021,0.0,0.5,1.0,29.56268295799157,37.623348290127076,0.18688040991822868,Good
"0,3999634",0.10108302635276427,4.064498878,"69,4043946","6,305039887",0.3628481012658228,"60,39215851",74,123,2008,"22,62999916",15,0.7061482084690553,22.63506317,0.0,0.5,1.0,30.63920956467257,38.55724510474349,0.17196902960509416,Moderate
"-0,2000122",0.16967506540874125,3.910625847,"62,58321474","8,55683803",0.32989451476793247,"76,86274719",74,137,1389,"18,63999939",14,0.7411237785016287,22.76593399,0.0,0.5,1.0,32.367601551163695,39.98278320706695,0.16454753466223862,Moderate
"-0,4000244",0.220216597703402,3.888107848,"61,47266672","6,30504227",0.3282489451476793,"48,62745285",74,161,1822,"29,70000076",15,0.7840798045602606,22.92024994,0.0,0.5,1.0,33.98484505675624,41.93862171404326,0.1625446162875671,Moderate
"-0,5",0.2599277754080955,4.000697843,"67,22135521","4,95395851",0.28128691983122367,"45,88235474",74,149,2184,"40,61999893",15,0.7681596091205212,23.09111404,0.0,0.5,0.0,34.26210881353185,21.648587809572767,0.16606529014629162,Moderate
"-0,7000122",0.290613695884427,4.203359834,"77,96811122","3,82806015",0.2763502109704641,"35,29411697",75,126,2512,"31,42000008",16,0.7633957654723127,23.23692322,0.0,0.5,0.0,34.62712074771267,22.678556274195643,0.1734279469322839,Moderate
"-0,7000122",0.290613695884427,4.436045814,"89,77768812",0,0.25656118143459916,"54,90196228",75,116,2412,"23,20999908",14,0.7776872964169381,23.34510231,0.0,0.5,0.0,34.912951366605164,21.886995092761047,0.18221512308772875,Moderate
"-0,9000244",0.29963896842344395,4.73628579,"104,3031031","1,12590027",0.2367932489451477,"72,94117737",75,145,1847,"24,27000046",13,0.7904315960912052,23.46591568,0.0,0.5,0.0,35.30321644817576,21.457288694743664,0.1935871050954264,Moderate
"-1,2000122",0.3231046831010538,5.092820811,"122,2120022","2,92734146",0.18900843881856544,"60,7843132",75,166,1847,"30,62000084",14,0.8587947882736157,23.58950043,0.0,0.5,0.0,37.02246601198812,20.48452487678477,0.20711363476041145,Moderate
"-1,7999878",0.35559567031768047,5.558192865,"145,9448352","4,05324173",0.17664556962025318,"52,54901886",75,170,2139,"35,81999969",14,0.8651465798045603,23.72831345,0.0,0.5,0.0,37.63686665085642,21.289649597517347,0.22477039836293403,Moderate
"-2,0999756",0.38086639057312627,6.106130831,"174,0765388","3,15251541",0.1758227848101266,"49,80392075",76,151,2265,"35,61999893",14,0.8492671009771987,23.89835358,0.0,0.5,0.0,37.69833787814086,22.267567015330116,0.24524235353075102,Moderate
"-1,7000122",0.4079421775688673,6.807941763,"207,4484485","3,37769699",0.1486286919831224,"46,27450943",76,138,2384,"33,27999878",14,0.8556188925081434,24.01529312,0.0,0.5,0.0,38.23151051369587,22.26283478207959,0.27215118888840745,Moderate
"-1,7000122",0.4296028561274917,7.554788757,"243,9139186","2,7021637",0.15109704641350213,"64,70588684",76,167,2490,"38,54000092",13,0.8269951140065146,24.13145256,0.0,0.5,0.0,37.98394512204267,23.227996101639754,0.3006109073466146,Moderate
"-2,1000366",0.4458483343850699,8.410472711,"282,1435129","2,02661895",0.14369198312236287,"15,68627453",76,132,2509,"36,34999847",14,0.8094869706840391,24.24720764,0.0,0.5,0.0,37.87746442945683,23.58161270029731,0.33312486794282176,Moderate
"-2,0999756",0.4638988794631038,9.333710679,"322,1438657","2,25180054",0.1461603375527426,"17,64705849",77,125,2503,"27,98999977",12,0.8142508143322476,24.38539886,0.0,0.5,0.0,38.24349947859151,24.402368680633856,0.36768028465793423,Moderate
